MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20120717,South,17.28,82.72,68.69,40.29,13.63,1.09,7/17/2012,7/23/2012,1
20120717,Southeast,33.69,66.31,36.81,18.81,10.83,4.49,7/17/2012,7/23/2012,1
20120717,West,41.21,58.79,39.16,26.47,6.49,0,7/17/2012,7/23/2012,1
20120710,High Plains,6.14,93.86,83.93,55.59,21.85,1.13,7/10/2012,7/16/2012,1
20120710,Midwest,16.68,83.32,63.27,33.02,6.05,0.31,7/10/2012,7/16/2012,1
20120710,Northeast,51.85,48.15,6.17,0.33,0,0,7/10/2012,7/16/2012,1
20120710,South,10.01,89.99,73.67,40.06,14.06,0.33,7/10/2012,7/16/2012,1
20120710,Southeast,33.52,66.48,36.85,21.03,11.13,4.6,7/10/2012,7/16/2012,1
20120710,West,41.26,58.74,37.1,25.43,6.49,0,7/10/2012,7/16/2012,1
20120703,High Plains,8.72,91.28,73.87,49.96,20.25,1.13,7/3/2012,7/9/2012,1
20120703,Midwest,25.55,74.45,52.56,24.76,5.6,0,7/3/2012,7/9/2012,1
20120703,Northeast,68.39,31.61,4.55,0.19,0,0,7/3/2012,7/9/2012,1
20120703,South,8.29,91.71,68.39,36.08,9.8,0,7/3/2012,7/9/2012,1
20120703,Southeast,33.09,66.91,35.06,21.03,10.88,4.24,7/3/2012,7/9/2012,1
20120703,West,38.4,61.6,36.73,25.6,6.15,0,7/3/2012,7/9/2012,1
20120626,High Plains,16.07,83.93,66.51,46.8,13.1,0,6/26/2012,7/2/2012,1
20120626,Midwest,28.87,71.13,45.76,15.27,5.28,0,6/26/2012,7/2/2012,1
20120626,Northeast,76.48,23.52,2.15,0.19,0,0,6/26/2012,7/2/2012,1
20120626,South,9.64,90.36,62.8,31.3,7.83,0,6/26/2012,7/2/2012,1
20120626,Southeast,44.4,55.6,27.44,17.43,9.44,4.24,6/26/2012,7/2/2012,1
20120626,West,39.63,60.37,35.62,25.17,6.1,0,6/26/2012,7/2/2012,1
20120619,High Plains,18.53,81.47,59.11,21.59,6.35,0,6/19/2012,6/25/2012,1
20120619,Midwest,28.94,71.06,37.84,11.96,3.49,0,6/19/2012,6/25/2012,1
20120619,Northeast,81.66,18.34,1.6,0.19,0,0,6/19/2012,6/25/2012,1
20120619,South,21.51,78.49,52.55,25.63,3.77,0,6/19/2012,6/25/2012,1
20120619,Southeast,41.96,58.04,34.66,20.68,8.53,2.98,6/19/2012,6/25/2012,1
20120619,West,49.57,50.43,34.25,23.33,3.97,0,6/19/2012,6/25/2012,1
20120612,High Plains,26.91,73.09,42.14,14.59,4.19,0,6/12/2012,6/18/2012,1
20120612,Midwest,39.7,60.3,18.54,3.51,0,0,6/12/2012,6/18/2012,1
20120612,Northeast,90.26,9.74,1.8,0.19,0,0,6/12/2012,6/18/2012,1
20120612,South,25.76,74.24,48.27,14.82,4.33,0.07,6/12/2012,6/18/2012,1
20120612,Southeast,43.35,56.65,37.06,23.57,8.58,2.86,6/12/2012,6/18/2012,1
20120612,West,59.42,40.58,33.35,21.55,3.15,0,6/12/2012,6/18/2012,1
20120605,High Plains,29.16,70.84,36.18,8.77,2.28,0,6/5/2012,6/11/2012,1
20120605,Midwest,46.95,53.05,12.87,2.33,0,0,6/5/2012,6/11/2012,1
20120605,Northeast,91.34,8.66,1.8,0.19,0,0,6/5/2012,6/11/2012,1
20120605,South,15.44,84.56,48.03,15.15,5.1,0.19,6/5/2012,6/11/2012,1
20120605,Southeast,34.64,65.36,45.94,35.2,18.18,5.86,6/5/2012,6/11/2012,1
20120605,West,58.5,41.5,33.46,21.12,3.03,0,6/5/2012,6/11/2012,1
20120529,High Plains,34.45,65.55,31.55,7.6,2.03,0,5/29/2012,6/4/2012,1
20120529,Midwest,57.68,42.32,11.34,1.42,0,0,5/29/2012,6/4/2012,1
20120529,Northeast,70.86,29.14,4.89,0.24,0,0,5/29/2012,6/4/2012,1
20120529,South,12.91,87.09,43.29,15.05,5.57,0.37,5/29/2012,6/4/2012,1
20120529,Southeast,26.53,73.47,50.24,38.73,24.17,6.13,5/29/2012,6/4/2012,1
20120529,West,58.37,41.63,33.49,21.2,3.05,0,5/29/2012,6/4/2012,1
20120522,High Plains,36.54,63.46,27.23,6.57,1.49,0,5/22/2012,5/28/2012,1
20120522,Midwest,53.16,46.84,10.92,1.47,0,0,5/22/2012,5/28/2012,1
20120522,Northeast,72.09,27.91,5.02,0.24,0,0,5/22/2012,5/28/2012,1
20120522,South,26.1,73.9,35.28,18.33,7.31,0.58,5/22/2012,5/28/2012,1
20120522,Southeast,23.83,76.17,51.79,39.53,29.32,8.83,5/22/2012,5/28/2012,1
20120522,West,58.34,41.66,33.43,21.28,3.07,0,5/22/2012,5/28/2012,1
20120515,High Plains,49.95,50.05,18.61,6.22,0,0,5/15/2012,5/21/2012,1
20120515,Midwest,67.65,32.35,6.91,0.65,0,0,5/15/2012,5/21/2012,1
20120515,Northeast,70.07,29.93,15.14,0.24,0,0,5/15/2012,5/21/2012,1
20120515,South,45.42,54.58,32.32,18.22,7.31,0.71,5/15/2012,5/21/2012,1
20120515,Southeast,18.2,81.8,56.04,43.9,29.47,8.96,5/15/2012,5/21/2012,1
20120515,West,58.65,41.35,33.2,18.84,3.06,0.05,5/15/2012,5/21/2012,1
20120508,High Plains,51.34,48.66,18.04,6.41,0,0,5/8/2012,5/14/2012,1
20120508,Midwest,68.76,31.24,5.8,0.18,0,0,5/8/2012,5/14/2012,1
20120508,Northeast,47.99,52.01,26.81,3.44,0,0,5/8/2012,5/14/2012,1
20120508,South,45.48,54.52,36.34,25.63,12.34,3.73,5/8/2012,5/14/2012,1
20120508,Southeast,13.1,86.9,66.67,45.69,30.01,8.45,5/8/2012,5/14/2012,1
20120508,West,59.09,40.91,33.2,18.1,3.31,0.27,5/8/2012,5/14/2012,1
20120501,High Plains,49,51,21.31,6.41,0,0,5/1/2012,5/7/2012,1
20120501,Midwest,56.78,43.22,16.58,5.35,0,0,5/1/2012,5/7/2012,1
20120501,Northeast,40.25,59.75,25.93,3.44,0,0,5/1/2012,5/7/2012,1
20120501,South,45.1,54.9,36.7,26.4,12.92,4.39,5/1/2012,5/7/2012,1
20120501,Southeast,12.75,87.25,68.42,46.75,30.54,8.32,5/1/2012,5/7/2012,1
20120501,West,58.7,41.3,32.79,17.46,3.31,0.68,5/1/2012,5/7/2012,1
20120424,High Plains,43.85,56.15,25.85,5.7,0,0,4/24/2012,4/30/2012,1
20120424,Midwest,58.78,41.22,16.08,5.98,0,0,4/24/2012,4/30/2012,1
20120424,Northeast,35.91,64.09,25.93,4.03,0,0,4/24/2012,4/30/2012,1
20120424,South,49.41,50.59,33.77,24.86,13.28,4.7,4/24/2012,4/30/2012,1
20120424,Southeast,17.47,82.53,62.04,42.11,27.1,7.05,4/24/2012,4/30/2012,1
20120424,West,57.8,42.2,31.52,17.95,3.33,0.68,4/24/2012,4/30/2012,1
20120417,High Plains,42.66,57.34,24.3,5.68,0,0,4/17/2012,4/23/2012,1
20120417,Midwest,60.78,39.22,16.39,6.16,0,0,4/17/2012,4/23/2012,1
20120417,Northeast,31.37,68.63,27.64,7.33,0,0,4/17/2012,4/23/2012,1
20120417,South,49.97,50.03,34.29,24.89,13.99,4.87,4/17/2012,4/23/2012,1
20120417,Southeast,18.03,81.97,62.79,43.02,27.32,7.05,4/17/2012,4/23/2012,1
20120417,West,57.8,42.2,31.14,16.62,2.88,0.68,4/17/2012,4/23/2012,1
20120410,High Plains,37.71,62.29,23.92,4.25,0,0,4/10/2012,4/16/2012,1
20120410,Midwest,60.74,39.26,19.57,6.67,0,0,4/10/2012,4/16/2012,1
20120410,Northeast,33.89,66.11,27.64,7.33,0,0,4/10/2012,4/16/2012,1
20120410,South,48.52,51.48,35.14,27.33,16.18,6.78,4/10/2012,4/16/2012,1
20120410,Southeast,18.82,81.18,62.64,39.48,25.05,5.22,4/10/2012,4/16/2012,1
20120410,West,56.7,43.3,32.67,17.76,2.88,0.7,4/10/2012,4/16/2012,1
20120403,High Plains,33.45,66.55,23.17,5.92,0.09,0,4/3/2012,4/9/2012,1
20120403,Midwest,64.51,35.49,19.68,6.32,0,0,4/3/2012,4/9/2012,1
20120403,Northeast,36.13,63.87,9.83,0,0,0,4/3/2012,4/9/2012,1
20120403,South,48.69,51.31,35.56,28.26,18.08,7.1,4/3/2012,4/9/2012,1
20120403,Southeast,23.39,76.61,58.08,36.3,20.67,3.29,4/3/2012,4/9/2012,1
20120403,West,57.14,42.86,32.86,17.64,2.86,0.7,4/3/2012,4/9/2012,1
20120327,High Plains,39.82,60.18,19.85,4.02,0.09,0,3/27/2012,4/2/2012,1
20120327,Midwest,68.34,31.66,19.06,6.32,0,0,3/27/2012,4/2/2012,1
20120327,Northeast,52.75,47.25,3.96,0,0,0,3/27/2012,4/2/2012,1
20120327,South,49.24,50.76,37.09,29.54,19.04,9.19,3/27/2012,4/2/2012,1
20120327,Southeast,23.79,76.21,58.07,35.49,19.67,1.84,3/27/2012,4/2/2012,1
20120327,West,58.52,41.48,32.79,17.51,2.86,0.71,3/27/2012,4/2/2012,1
20120320,High Plains,42.85,57.15,20.23,4.68,1.44,0.04,3/20/2012,3/26/2012,1
20120320,Midwest,72.22,27.78,20.02,6.32,0,0,3/20/2012,3/26/2012,1
20120320,Northeast,55.89,44.11,2.28,0,0,0,3/20/2012,3/26/2012,1
20120320,South,44.96,55.04,46.94,30.12,19.46,9.47,3/20/2012,3/26/2012,1
20120320,Southeast,20.98,79.02,63.17,35.52,19.72,1.84,3/20/2012,3/26/2012,1
20120320,West,58.52,41.48,32.91,16.7,2.57,0.71,3/20/2012,3/26/2012,1
20120313,High Plains,42.17,57.83,21.23,5.06,1.56,0.04,3/13/2012,3/19/2012,1
20120313,Midwest,71.82,28.18,20.02,6.32,0,0,3/13/2012,3/19/2012,1
20120313,Northeast,76.97,23.03,0.45,0,0,0,3/13/2012,3/19/2012,1
20120313,South,38.44,61.56,51.6,37.36,22.23,10.8,3/13/2012,3/19/2012,1
20120313,Southeast,25.89,74.11,60.59,32.61,18.82,1.6,3/13/2012,3/19/2012,1
20120313,West,53.29,46.71,34.53,17.89,2.57,0.71,3/13/2012,3/19/2012,1
20120306,High Plains,45.82,54.18,20.38,5.17,1.56,0.04,3/6/2012,3/12/2012,1
20120306,Midwest,71.82,28.18,20.02,6.32,0,0,3/6/2012,3/12/2012,1
20120306,Northeast,82.27,17.73,0.45,0,0,0,3/6/2012,3/12/2012,1
20120306,South,36.89,63.11,55.88,41.95,23.8,10.93,3/6/2012,3/12/2012,1
20120306,Southeast,27.13,72.87,58.31,32.09,18.82,1.6,3/6/2012,3/12/2012,1
20120306,West,53.71,46.29,32.37,13.43,1.96,0.71,3/6/2012,3/12/2012,1
20120228,High Plains,44.79,55.21,21.93,5.7,1.56,0.04,2/28/2012,3/5/2012,1
20120228,Midwest,71.82,28.18,20.04,6.8,0,0,2/28/2012,3/5/2012,1
20120228,Northeast,81.08,18.92,0.45,0,0,0,2/28/2012,3/5/2012,1
20120228,South,36.89,63.11,55.02,41.39,23.22,7.96,2/28/2012,3/5/2012,1
20120228,Southeast,25.87,74.13,58.07,36.49,23.98,8.02,2/28/2012,3/5/2012,1
20120228,West,53.76,46.24,31.5,12.88,1.95,0.63,2/28/2012,3/5/2012,1
20120221,High Plains,44.7,55.3,22.83,6.13,1.56,0.04,2/21/2012,2/27/2012,1
20120221,Midwest,71.82,28.18,20.04,6.8,0,0,2/21/2012,2/27/2012,1
20120221,Northeast,81.08,18.92,0.45,0,0,0,2/21/2012,2/27/2012,1
20120221,South,36.89,63.11,55.18,41.39,23.22,7.54,2/21/2012,2/27/2012,1
20120221,Southeast,27.1,72.9,58.72,38.82,24.06,8.02,2/21/2012,2/27/2012,1
20120221,West,54.01,45.99,29.65,8.16,1.93,0.63,2/21/2012,2/27/2012,1
20120214,High Plains,44.81,55.19,22.7,6.13,1.56,0.04,2/14/2012,2/20/2012,1
20120214,Midwest,71.82,28.18,20.04,6.8,0,0,2/14/2012,2/20/2012,1
20120214,Northeast,81.08,18.92,0.45,0,0,0,2/14/2012,2/20/2012,1
20120214,South,34.46,65.54,58.89,47.26,30.88,10.81,2/14/2012,2/20/2012,1
20120214,Southeast,26.75,73.25,59.07,39.93,27.59,10.29,2/14/2012,2/20/2012,1
20120214,West,54.67,45.33,28.19,7.21,1.93,0.63,2/14/2012,2/20/2012,1
20120207,High Plains,46.24,53.76,21.96,5.53,1.56,0.04,2/7/2012,2/13/2012,1
20120207,Midwest,71.82,28.18,20.04,6.79,0,0,2/7/2012,2/13/2012,1
20120207,Northeast,83.21,16.79,0.45,0,0,0,2/7/2012,2/13/2012,1
20120207,South,34.46,65.54,59.27,47.76,31.67,12.18,2/7/2012,2/13/2012,1
20120207,Southeast,27.66,72.34,57.48,37.46,23.55,7.07,2/7/2012,2/13/2012,1
20120207,West,54.35,45.65,28.7,7.77,2.14,0.63,2/7/2012,2/13/2012,1
20120131,High Plains,40.21,59.79,23.28,6.33,2.22,0.04,1/31/2012,2/6/2012,1
20120131,Midwest,71.78,28.22,20.07,6.8,0,0,1/31/2012,2/6/2012,1
20120131,Northeast,83.95,16.05,0.45,0,0,0,1/31/2012,2/6/2012,1
20120131,South,32.32,67.68,61.19,50.6,35.37,14.32,1/31/2012,2/6/2012,1
20120131,Southeast,28.16,71.84,55.15,35.36,20.1,3.67,1/31/2012,2/6/2012,1
20120131,West,54.67,45.33,28.04,7.71,2.13,0.63,1/31/2012,2/6/2012,1
20120124,High Plains,40.03,59.97,22.86,6.33,2.22,0.04,1/24/2012,1/30/2012,1
20120124,Midwest,71.75,28.25,20.07,6.8,0,0,1/24/2012,1/30/2012,1
20120124,Northeast,80.68,19.32,0,0,0,0,1/24/2012,1/30/2012,1
20120124,South,28.47,71.53,64.61,52.75,37.37,13.27,1/24/2012,1/30/2012,1
20120124,Southeast,31.35,68.65,53.39,31.8,19.14,1.2,1/24/2012,1/30/2012,1
20120124,West,55.78,44.22,24.25,7.7,2.02,0.58,1/24/2012,1/30/2012,1
20120117,High Plains,46.59,53.41,18.52,6.33,2.22,0.04,1/17/2012,1/23/2012,1
20120117,Midwest,71.82,28.18,13.47,6.8,0,0,1/17/2012,1/23/2012,1
20120117,Northeast,80.68,19.32,0,0,0,0,1/17/2012,1/23/2012,1
20120117,South,28.56,71.44,65.03,52.77,37.37,13.27,1/17/2012,1/23/2012,1
20120117,Southeast,29.49,70.51,52.22,33.34,23.38,1.48,1/17/2012,1/23/2012,1
20120117,West,56.49,43.51,20.75,8.01,2.01,0.58,1/17/2012,1/23/2012,1
20120110,High Plains,51.7,48.3,18.52,6.33,2.07,0.04,1/10/2012,1/16/2012,1
20120110,Midwest,71.82,28.18,13.47,6.8,0,0,1/10/2012,1/16/2012,1
20120110,Northeast,96.35,3.65,0,0,0,0,1/10/2012,1/16/2012,1
20120110,South,27.24,72.76,66.99,53.3,37.37,13.27,1/10/2012,1/16/2012,1
20120110,Southeast,29.9,70.1,48.87,29.54,18.99,0,1/10/2012,1/16/2012,1
20120110,West,59.36,40.64,20.78,8.66,2.01,0.58,1/10/2012,1/16/2012,1
20120103,High Plains,57.62,42.38,18.12,6.33,2.07,0.04,1/3/2012,1/9/2012,1
20120103,Midwest,71.84,28.16,13.47,6.8,0,0,1/3/2012,1/9/2012,1
20120103,Northeast,97.77,2.23,0,0,0,0,1/3/2012,1/9/2012,1
20120103,South,26.47,73.53,69.01,54.98,40.06,17.24,1/3/2012,1/9/2012,1
20120103,Southeast,34.6,65.4,45.09,28.3,18.5,0,1/3/2012,1/9/2012,1
20120103,West,64.52,35.48,19.69,8.34,2.01,0.59,1/3/2012,1/9/2012,1
20111227,High Plains,61.66,38.34,18.12,7.22,2.07,0.04,12/27/2011,1/2/2012,1
20111227,Midwest,71.84,28.16,13.42,6.8,0,0,12/27/2011,1/2/2012,1
20111227,Northeast,96.68,3.32,0,0,0,0,12/27/2011,1/2/2012,1
20111227,South,26.47,73.53,69.01,54.81,39.11,17.16,12/27/2011,1/2/2012,1
20111227,Southeast,41.08,58.92,42.55,28.3,18.5,0,12/27/2011,1/2/2012,1
20111227,West,63.07,36.93,13.66,8.34,2.01,0.59,12/27/2011,1/2/2012,1
20111220,High Plains,60.28,39.72,18.43,7.6,2.07,0.26,12/20/2011,12/26/2011,1
20111220,Midwest,71.66,28.34,13.42,6.8,0,0,12/20/2011,12/26/2011,1
20111220,Northeast,96.68,3.32,0,0,0,0,12/20/2011,12/26/2011,1
20111220,South,23.06,76.94,69.97,55.58,41.66,20.73,12/20/2011,12/26/2011,1
20111220,Southeast,41.37,58.63,42.9,30.61,19.73,0,12/20/2011,12/26/2011,1
20111220,West,76.81,23.19,11.35,8.34,3.15,1.38,12/20/2011,12/26/2011,1
20111213,High Plains,63.68,36.32,17.9,8.62,2.59,0.27,12/13/2011,12/19/2011,1
20111213,Midwest,65.81,34.19,13.66,7.02,0,0,12/13/2011,12/19/2011,1
20111213,Northeast,100,0,0,0,0,0,12/13/2011,12/19/2011,1
20111213,South,22.72,77.28,71.33,58.38,45.85,21.86,12/13/2011,12/19/2011,1
20111213,Southeast,42.77,57.23,41.79,29.86,17.87,0,12/13/2011,12/19/2011,1
20111213,West,76.74,23.26,12.17,9.96,5.17,1.39,12/13/2011,12/19/2011,1
20111206,High Plains,63.46,36.54,18.05,9.11,2.59,0.27,12/6/2011,12/12/2011,1
20111206,Midwest,67.98,32.02,13.66,7.02,0,0,12/6/2011,12/12/2011,1
20111206,Northeast,100,0,0,0,0,0,12/6/2011,12/12/2011,1
20111206,South,24.24,75.76,71.33,58.44,45.92,22.87,12/6/2011,12/12/2011,1
20111206,Southeast,43.85,56.15,42.8,30.92,19.19,0,12/6/2011,12/12/2011,1
20111206,West,79.5,20.5,12.19,9.97,6.73,1.45,12/6/2011,12/12/2011,1
20111129,High Plains,60.93,39.07,22.63,11,3.18,0.53,11/29/2011,12/5/2011,1
20111129,Midwest,63.57,36.43,14.67,7.12,0,0,11/29/2011,12/5/2011,1
20111129,Northeast,100,0,0,0,0,0,11/29/2011,12/5/2011,1
20111129,South,22.63,77.37,72.37,60.69,51.13,29.43,11/29/2011,12/5/2011,1
20111129,Southeast,46.86,53.14,41.76,30.57,18.88,0,11/29/2011,12/5/2011,1
20111129,West,81.06,18.94,12.48,10.24,7.05,1.45,11/29/2011,12/5/2011,1
20111122,High Plains,63.78,36.22,22.56,13.44,6.27,2.63,11/22/2011,11/28/2011,1
20111122,Midwest,58.81,41.19,18.53,6.55,0,0,11/22/2011,11/28/2011,1
20111122,Northeast,100,0,0,0,0,0,11/22/2011,11/28/2011,1
20111122,South,15.07,84.93,76.43,64.48,54.43,37.61,11/22/2011,11/28/2011,1
20111122,Southeast,41.06,58.94,46.97,33.91,23.38,0,11/22/2011,11/28/2011,1
20111122,West,81.41,18.59,12.48,10.24,7.06,2.11,11/22/2011,11/28/2011,1
20111115,High Plains,64.46,35.54,22.56,13.44,6.27,2.62,11/15/2011,11/21/2011,1
20111115,Midwest,57.8,42.2,18.55,6.55,0,0,11/15/2011,11/21/2011,1
20111115,Northeast,100,0,0,0,0,0,11/15/2011,11/21/2011,1
20111115,South,10.39,89.61,80.43,68.7,58.36,41,11/15/2011,11/21/2011,1
20111115,Southeast,41.06,58.94,46.97,34.41,23.63,0,11/15/2011,11/21/2011,1
20111115,West,81.41,18.59,12.49,10.24,7.06,2.11,11/15/2011,11/21/2011,1
20111108,High Plains,64.69,35.31,22.41,12.87,6.19,2.59,11/8/2011,11/14/2011,1
20111108,Midwest,55.39,44.61,24.49,5.98,0,0,11/8/2011,11/14/2011,1
20111108,Northeast,100,0,0,0,0,0,11/8/2011,11/14/2011,1
20111108,South,10.11,89.89,82.76,70.33,60.62,41.39,11/8/2011,11/14/2011,1
20111108,Southeast,41.46,58.54,46.04,33.67,22.73,0,11/8/2011,11/14/2011,1
20111108,West,81.6,18.4,12.48,10.21,7.05,2.13,11/8/2011,11/14/2011,1
20111101,High Plains,66.19,33.81,22.69,13.47,6.58,2.57,11/1/2011,11/7/2011,1
20111101,Midwest,55.39,44.61,24.49,8.74,0.05,0,11/1/2011,11/7/2011,1
20111101,Northeast,100,0,0,0,0,0,11/1/2011,11/7/2011,1
20111101,South,11.84,88.16,79.95,69.8,62.33,41.9,11/1/2011,11/7/2011,1
20111101,Southeast,42.52,57.48,44.41,32.42,21.2,0,11/1/2011,11/7/2011,1
20111101,West,82.47,17.53,12.52,10.23,7.05,2.13,11/1/2011,11/7/2011,1
20111025,High Plains,70.53,29.47,18.09,12.96,6.82,2.57,10/25/2011,10/31/2011,1
20111025,Midwest,60.81,39.19,19.65,7.84,0,0,10/25/2011,10/31/2011,1
20111025,Northeast,100,0,0,0,0,0,10/25/2011,10/31/2011,1
20111025,South,13.04,86.96,77.92,70.89,62.67,45.84,10/25/2011,10/31/2011,1
20111025,Southeast,44.02,55.98,42.03,30.92,21.2,0,10/25/2011,10/31/2011,1
20111025,West,82.47,17.53,12.26,9.82,5.98,2.13,10/25/2011,10/31/2011,1
20111018,High Plains,71.14,28.86,17.37,12.25,6.57,2.57,10/18/2011,10/24/2011,1
20111018,Midwest,60.1,39.9,16.95,6.19,0,0,10/18/2011,10/24/2011,1
20111018,Northeast,100,0,0,0,0,0,10/18/2011,10/24/2011,1
20111018,South,14.13,85.87,78.18,71.28,63.72,47.94,10/18/2011,10/24/2011,1
20111018,Southeast,43.67,56.33,43.1,31.54,21.54,0,10/18/2011,10/24/2011,1
20111018,West,82.91,17.09,12.26,9.82,5.98,2.13,10/18/2011,10/24/2011,1
20111011,High Plains,71.42,28.58,17.42,12.1,5.52,2.57,10/11/2011,10/17/2011,1
20111011,Midwest,53.65,46.35,19.42,7.27,0,0,10/11/2011,10/17/2011,1
20111011,Northeast,98.84,1.16,0,0,0,0,10/11/2011,10/17/2011,1
20111011,South,13.64,86.36,78.8,70.71,62.22,47.03,10/11/2011,10/17/2011,1
20111011,Southeast,42.62,57.38,42.9,32.22,22.81,0,10/11/2011,10/17/2011,1
20111011,West,82.5,17.5,12.43,9.9,5.98,2.13,10/11/2011,10/17/2011,1
20111004,High Plains,63.37,36.63,19.18,12.8,6.92,2.97,10/4/2011,10/10/2011,1
20111004,Midwest,57.08,42.92,16.33,6.12,0,0,10/4/2011,10/10/2011,1
20111004,Northeast,98.84,1.16,0,0,0,0,10/4/2011,10/10/2011,1
20111004,South,18.31,81.69,77.36,70.07,63.8,55.39,10/4/2011,10/10/2011,1
20111004,Southeast,43.21,56.79,41.29,32.41,23.74,0,10/4/2011,10/10/2011,1
20111004,West,77.2,22.8,12.71,10.05,6.5,2.91,10/4/2011,10/10/2011,1
20110927,High Plains,70.09,29.91,17.44,11.97,6.22,2.96,9/27/2011,10/3/2011,1
20110927,Midwest,58.85,41.15,14.01,5.03,0,0,9/27/2011,10/3/2011,1
20110927,Northeast,97.23,2.77,0,0,0,0,9/27/2011,10/3/2011,1
20110927,South,18.34,81.66,76.26,70.61,63.67,53.77,9/27/2011,10/3/2011,1
20110927,Southeast,42.92,57.08,41.34,31.41,23.21,0,9/27/2011,10/3/2011,1
20110927,West,77.24,22.76,12.71,10.04,6.5,2.84,9/27/2011,10/3/2011,1
20110920,High Plains,70.09,29.91,17.27,11.82,6.01,2.96,9/20/2011,9/26/2011,1
20110920,Midwest,48.65,51.35,18.57,6.83,0,0,9/20/2011,9/26/2011,1
20110920,Northeast,97.23,2.77,0,0,0,0,9/20/2011,9/26/2011,1
20110920,South,18.41,81.59,76.35,69.79,64.54,53.61,9/20/2011,9/26/2011,1
20110920,Southeast,40.02,59.98,47.43,32.15,23.89,0,9/20/2011,9/26/2011,1
20110920,West,82.46,17.54,12.7,10.04,6.49,2.84,9/20/2011,9/26/2011,1
20110913,High Plains,64.67,35.33,16.76,12.75,6.98,2.96,9/13/2011,9/19/2011,1
20110913,Midwest,49.1,50.9,21.5,7.31,0,0,9/13/2011,9/19/2011,1
20110913,Northeast,97.23,2.77,0,0,0,0,9/13/2011,9/19/2011,1
20110913,South,18.41,81.59,76.36,70.48,65.22,55.21,9/13/2011,9/19/2011,1
20110913,Southeast,40.25,59.75,44.77,31.85,24.1,0,9/13/2011,9/19/2011,1
20110913,West,79.42,20.58,13.18,10.29,6.97,3.07,9/13/2011,9/19/2011,1
20110906,High Plains,72.62,27.38,16.32,12.75,6.92,3.13,9/6/2011,9/12/2011,1
20110906,Midwest,51.64,48.36,17.11,5.3,0,0,9/6/2011,9/12/2011,1
20110906,Northeast,89.07,10.93,0.12,0,0,0,9/6/2011,9/12/2011,1
20110906,South,18.36,81.64,76.27,70.39,63.73,51.88,9/6/2011,9/12/2011,1
20110906,Southeast,39.73,60.27,44.75,30.49,21.86,0,9/6/2011,9/12/2011,1
20110906,West,79.44,20.56,13.1,9.81,6.97,3.09,9/6/2011,9/12/2011,1
20110830,High Plains,74.56,25.44,16.08,12.78,6.92,3.13,8/30/2011,9/5/2011,1
20110830,Midwest,52.33,47.67,18.1,4.84,0,0,8/30/2011,9/5/2011,1
20110830,Northeast,82.09,17.91,1.5,0,0,0,8/30/2011,9/5/2011,1
20110830,South,2.44,97.56,85.82,75.52,66.34,53.74,8/30/2011,9/5/2011,1
20110830,Southeast,26.96,73.04,54.66,36.58,22.54,0,8/30/2011,9/5/2011,1
20110830,West,78.48,21.52,13.08,9.7,6.39,2.49,8/30/2011,9/5/2011,1
20110823,High Plains,75.8,24.2,15.99,12.64,6.24,2.59,8/23/2011,8/29/2011,1
20110823,Midwest,56.37,43.63,10.65,0.6,0,0,8/23/2011,8/29/2011,1
20110823,Northeast,70.18,29.82,4.63,0,0,0,8/23/2011,8/29/2011,1
20110823,South,6.38,93.62,83.57,74.13,65.66,50.93,8/23/2011,8/29/2011,1
20110823,Southeast,26.74,73.26,53.33,33.44,12.79,0,8/23/2011,8/29/2011,1
20110823,West,78.48,21.52,12.45,9.62,6.66,3.46,8/23/2011,8/29/2011,1
20110816,High Plains,76.78,23.22,16.63,12.23,7.58,2.6,8/16/2011,8/22/2011,1
20110816,Midwest,57.85,42.15,9.54,0.51,0,0,8/16/2011,8/22/2011,1
20110816,Northeast,68.95,31.05,9.03,0,0,0,8/16/2011,8/22/2011,1
20110816,South,7.07,92.93,83.11,73.73,64.82,49.27,8/16/2011,8/22/2011,1
20110816,Southeast,25.53,74.47,52.4,33.83,12.63,0,8/16/2011,8/22/2011,1
20110816,West,78.48,21.52,12.44,9.85,6.79,3.43,8/16/2011,8/22/2011,1
20110809,High Plains,78.06,21.94,16.71,12.32,7.42,2.65,8/9/2011,8/15/2011,1
20110809,Midwest,62,38,10.05,0.52,0,0,8/9/2011,8/15/2011,1
20110809,Northeast,58.27,41.73,23.92,0.37,0,0,8/9/2011,8/15/2011,1
20110809,South,9.69,90.31,83.96,77.45,67.22,50.63,8/9/2011,8/15/2011,1
20110809,Southeast,17.7,82.3,59.12,39.85,18.99,0.88,8/9/2011,8/15/2011,1
20110809,West,78.44,21.56,12.36,9.91,6.99,4.01,8/9/2011,8/15/2011,1
20110802,High Plains,77.36,22.64,17.27,12.62,7.49,2.8,8/2/2011,8/8/2011,1
20110802,Midwest,62.16,37.84,5.19,0.52,0,0,8/2/2011,8/8/2011,1
20110802,Northeast,60.99,39.01,23.92,0.37,0,0,8/2/2011,8/8/2011,1
20110802,South,8.3,91.7,84.47,79.33,64.1,47.32,8/2/2011,8/8/2011,1
20110802,Southeast,19.09,80.91,60.27,40.45,21.79,0.92,8/2/2011,8/8/2011,1
20110802,West,78.44,21.56,12.28,9.9,7.13,4.02,8/2/2011,8/8/2011,1
20110726,High Plains,79.57,20.43,15.17,11.97,6.64,2.31,7/26/2011,8/1/2011,1
